meter_id,timestamp,kwh
1022,2026-01-02 15:30:00,0.5275
1022,2026-01-02 16:00:00,0.5765
1022,2026-01-02 16:30:00,0.7803
1022,2026-01-02 17:00:00,0.9521
1022,2026-01-02 17:30:00,1.0659
1022,2026-01-02 18:00:00,1.3167
1022,2026-01-02 18:30:00,1.3695
1022,2026-01-02 19:00:00,1.4487
1022,2026-01-02 19:30:00,1.298
1022,2026-01-02 20:00:00,1.2645
1022,2026-01-02 20:30:00,1.0828
1022,2026-01-02 21:00:00,0.8853
1022,2026-01-02 21:30:00,0.8199
1022,2026-01-02 22:00:00,0.5993
1022,2026-01-02 22:30:00,0.3857
1022,2026-01-02 23:00:00,0.3375
1022,2026-01-02 23:30:00,0.3424
1022,2026-01-03 00:00:00,0.1574
1022,2026-01-03 00:30:00,0.1523
1022,2026-01-03 01:00:00,0.1927
1022,2026-01-03 01:30:00,0.2235
1022,2026-01-03 02:00:00,0.1637
1022,2026-01-03 02:30:00,0.22
1022,2026-01-03 03:00:00,0.2033
1022,2026-01-03 03:30:00,0.2129
1022,2026-01-03 04:00:00,0.0944
1022,2026-01-03 04:30:00,0.2382
1022,2026-01-03 05:00:00,0.2718
1022,2026-01-03 05:30:00,0.3872
1022,2026-01-03 06:00:00,0.4616
1022,2026-01-03 06:30:00,0.6373
1022,2026-01-03 07:00:00,0.8497
1022,2026-01-03 07:30:00,1.0238
1022,2026-01-03 08:00:00,0.9338
1022,2026-01-03 08:30:00,0.9772
1022,2026-01-03 09:00:00,0.884
1022,2026-01-03 09:30:00,0.6906
1022,2026-01-03 10:00:00,0.552
1022,2026-01-03 10:30:00,0.3407
1022,2026-01-03 11:00:00,0.3466
1022,2026-01-03 11:30:00,0.2023
1022,2026-01-03 12:00:00,0.22
1022,2026-01-03 12:30:00,0.186
1022,2026-01-03 13:00:00,0.1918
1022,2026-01-03 13:30:00,0.1417
1022,2026-01-03 14:00:00,0.1542
1022,2026-01-03 14:30:00,0.3543
1022,2026-01-03 15:00:00,0.2725
1022,2026-01-03 15:30:00,0.472
1022,2026-01-03 16:00:00,0.5246
1022,2026-01-03 16:30:00,0.707
1022,2026-01-03 17:00:00,0.9621
1022,2026-01-03 17:30:00,1.1139
1022,2026-01-03 18:00:00,1.2526
1022,2026-01-03 18:30:00,1.4203
1022,2026-01-03 19:00:00,1.3855
1022,2026-01-03 19:30:00,1.4246
1022,2026-01-03 20:00:00,1.2055
1022,2026-01-03 20:30:00,1.0463
1022,2026-01-03 21:00:00,0.9209
1022,2026-01-03 21:30:00,0.7496
1022,2026-01-03 22:00:00,0.5467
1022,2026-01-03 22:30:00,0.4457
1022,2026-01-03 23:00:00,0.4306
1022,2026-01-03 23:30:00,0.2758
1022,2026-01-04 00:00:00,0.1032
1022,2026-01-04 00:30:00,0.1128
1022,2026-01-04 01:00:00,0.3043
1022,2026-01-04 01:30:00,0.2725
1022,2026-01-04 02:00:00,0.1783
1022,2026-01-04 02:30:00,0.2409
1022,2026-01-04 03:00:00,0.2146
1022,2026-01-04 03:30:00,0.2686
1022,2026-01-04 04:00:00,0.1611
1022,2026-01-04 04:30:00,0.1853
1022,2026-01-04 05:00:00,0.3503
1022,2026-01-04 05:30:00,0.293
1022,2026-01-04 06:00:00,0.4978
1022,2026-01-04 06:30:00,0.6536
1022,2026-01-04 07:00:00,0.8623
1022,2026-01-04 07:30:00,0.9585
1022,2026-01-04 08:00:00,0.9934
1022,2026-01-04 08:30:00,0.9325
1022,2026-01-04 09:00:00,0.7733
1022,2026-01-04 09:30:00,0.6475
1022,2026-01-04 10:00:00,0.5526
1022,2026-01-04 10:30:00,0.3535
1022,2026-01-04 11:00:00,0.355
1022,2026-01-04 11:30:00,0.275
1022,2026-01-04 12:00:00,0.2411
1022,2026-01-04 12:30:00,0.2031
1022,2026-01-04 13:00:00,0.1835
1022,2026-01-04 13:30:00,0.3118
1022,2026-01-04 14:00:00,0.2925
1022,2026-01-04 14:30:00,0.2885
1022,2026-01-04 15:00:00,0.4474
1022,2026-01-04 15:30:00,0.491
1022,2026-01-04 16:00:00,0.5186
1022,2026-01-04 16:30:00,0.7281
1022,2026-01-04 17:00:00,0.9642
1022,2026-01-04 17:30:00,1.1812
1022,2026-01-04 18:00:00,1.3771
1022,2026-01-04 18:30:00,1.3644
1022,2026-01-04 19:00:00,1.4308
1022,2026-01-04 19:30:00,1.3325
1022,2026-01-04 20:00:00,1.2146
1022,2026-01-04 20:30:00,1.0215
1022,2026-01-04 21:00:00,0.9473
1022,2026-01-04 21:30:00,0.8126
1022,2026-01-04 22:00:00,0.6284
1022,2026-01-04 22:30:00,0.4639
1022,2026-01-04 23:00:00,0.4236
1022,2026-01-04 23:30:00,0.443
1022,2026-01-05 00:00:00,0.1584
1022,2026-01-05 00:30:00,0.0788
1022,2026-01-05 01:00:00,0.2171
1022,2026-01-05 01:30:00,0.2541
1022,2026-01-05 02:00:00,0.1227
1022,2026-01-05 02:30:00,0.2421
1022,2026-01-05 03:00:00,0.1847
1022,2026-01-05 03:30:00,0.2219
1022,2026-01-05 04:00:00,0.1687
1022,2026-01-05 04:30:00,0.1884
1022,2026-01-05 05:00:00,0.2291
1022,2026-01-05 05:30:00,0.4011
1022,2026-01-05 06:00:00,0.4631
1022,2026-01-05 06:30:00,0.6693
1022,2026-01-05 07:00:00,0.8245
1022,2026-01-05 07:30:00,0.8925
1022,2026-01-05 08:00:00,1.0038
1022,2026-01-05 08:30:00,0.9634
1022,2026-01-05 09:00:00,0.8762
1022,2026-01-05 09:30:00,0.7306
1022,2026-01-05 10:00:00,0.4434
1022,2026-01-05 10:30:00,0.3856
1022,2026-01-05 11:00:00,0.1739
1022,2026-01-05 11:30:00,0.281
1022,2026-01-05 12:00:00,0.2721
1022,2026-01-05 12:30:00,0.0776
1022,2026-01-05 13:00:00,0.1979
1022,2026-01-05 13:30:00,0.1829
1022,2026-01-05 14:00:00,0.2357
1022,2026-01-05 14:30:00,0.2685
1022,2026-01-05 15:00:00,0.3602
1022,2026-01-05 15:30:00,0.5089
1022,2026-01-05 16:00:00,0.5739
1022,2026-01-05 16:30:00,0.7
1022,2026-01-05 17:00:00,0.918
1022,2026-01-05 17:30:00,1.0931
1022,2026-01-05 18:00:00,1.2547
1022,2026-01-05 18:30:00,1.3317
1022,2026-01-05 19:00:00,1.4181
1022,2026-01-05 19:30:00,1.4278
1022,2026-01-05 20:00:00,1.1955
1022,2026-01-05 20:30:00,1.1283
1022,2026-01-05 21:00:00,0.9758
1022,2026-01-05 21:30:00,0.7277
1022,2026-01-05 22:00:00,0.6522
1022,2026-01-05 22:30:00,0.4565
1022,2026-01-05 23:00:00,0.3061
1022,2026-01-05 23:30:00,0.2319
1022,2026-01-06 00:00:00,0.2392
1022,2026-01-06 00:30:00,0.2346
1022,2026-01-06 01:00:00,0.2782
1022,2026-01-06 01:30:00,0.2336
1022,2026-01-06 02:00:00,0.1951
1022,2026-01-06 02:30:00,0.2245
1022,2026-01-06 03:00:00,0.2051
1022,2026-01-06 03:30:00,0.1884
1022,2026-01-06 04:00:00,0.1872
1022,2026-01-06 04:30:00,0.1513
1022,2026-01-06 05:00:00,0.2472
1022,2026-01-06 05:30:00,0.3667
1022,2026-01-06 06:00:00,0.359
1022,2026-01-06 06:30:00,0.6301
1022,2026-01-06 07:00:00,0.8691
1022,2026-01-06 07:30:00,1.0187
1022,2026-01-06 08:00:00,0.9736
1022,2026-01-06 08:30:00,0.9233
1022,2026-01-06 09:00:00,0.787
1022,2026-01-06 09:30:00,0.6279
1022,2026-01-06 10:00:00,0.5515
1022,2026-01-06 10:30:00,0.4493
1022,2026-01-06 11:00:00,0.2003
1022,2026-01-06 11:30:00,0.1979
1022,2026-01-06 12:00:00,0.1241
1022,2026-01-06 12:30:00,0.2097
1022,2026-01-06 13:00:00,0.1905
1022,2026-01-06 13:30:00,0.2457
1022,2026-01-06 14:00:00,0.286
1022,2026-01-06 14:30:00,0.3231
1022,2026-01-06 15:00:00,0.2801
1022,2026-01-06 15:30:00,0.4582
1022,2026-01-06 16:00:00,0.5048
1022,2026-01-06 16:30:00,0.8362
1022,2026-01-06 17:00:00,0.9101
1022,2026-01-06 17:30:00,1.0375
1022,2026-01-06 18:00:00,1.2318
1022,2026-01-06 18:30:00,1.3735
1022,2026-01-06 19:00:00,1.4367
1022,2026-01-06 19:30:00,1.4281
1022,2026-01-06 20:00:00,1.2621
1022,2026-01-06 20:30:00,1.0891
1022,2026-01-06 21:00:00,0.9621
1022,2026-01-06 21:30:00,0.7823
1022,2026-01-06 22:00:00,0.5955
1022,2026-01-06 22:30:00,0.5
1022,2026-01-06 23:00:00,0.3319
1022,2026-01-06 23:30:00,0.2943
1022,2026-01-07 00:00:00,0.0984
1022,2026-01-07 00:30:00,0.2695
1022,2026-01-07 01:00:00,0.1754
1022,2026-01-07 01:30:00,0.2698
1022,2026-01-07 02:00:00,0.1673
1022,2026-01-07 02:30:00,0.2155
1022,2026-01-07 03:00:00,0.2043
1022,2026-01-07 03:30:00,0.175
1022,2026-01-07 04:00:00,0.2386
1022,2026-01-07 04:30:00,0.3013
1022,2026-01-07 05:00:00,0.3738
1022,2026-01-07 05:30:00,0.4048
1022,2026-01-07 06:00:00,0.4338
1022,2026-01-07 06:30:00,0.5855
1022,2026-01-07 07:00:00,0.88
1022,2026-01-07 07:30:00,0.9017
1022,2026-01-07 08:00:00,1.0308
1022,2026-01-07 08:30:00,0.9582
1022,2026-01-07 09:00:00,0.889
1022,2026-01-07 09:30:00,0.6813
1022,2026-01-07 10:00:00,0.4928
1022,2026-01-07 10:30:00,0.4709
1022,2026-01-07 11:00:00,0.3259
1022,2026-01-07 11:30:00,0.2662
1022,2026-01-07 12:00:00,0.1831
1022,2026-01-07 12:30:00,0.1538
1022,2026-01-07 13:00:00,0.2019
1022,2026-01-07 13:30:00,0.1528
1022,2026-01-07 14:00:00,0.2367
1022,2026-01-07 14:30:00,0.3355
1022,2026-01-07 15:00:00,0.4115
1022,2026-01-07 15:30:00,0.4424
1022,2026-01-07 16:00:00,0.7364
1022,2026-01-07 16:30:00,0.8131
1022,2026-01-07 17:00:00,0.9263
1022,2026-01-07 17:30:00,1.1629
1022,2026-01-07 18:00:00,1.23
1022,2026-01-07 18:30:00,1.3758
1022,2026-01-07 19:00:00,1.382
1022,2026-01-07 19:30:00,1.3025
1022,2026-01-07 20:00:00,1.2856
1022,2026-01-07 20:30:00,1.1055
1022,2026-01-07 21:00:00,0.9313
1022,2026-01-07 21:30:00,0.748
1022,2026-01-07 22:00:00,0.5447
1022,2026-01-07 22:30:00,0.5389
1022,2026-01-07 23:00:00,0.3748
1022,2026-01-07 23:30:00,0.2821
1022,2026-01-08 00:00:00,0.1345
1022,2026-01-08 00:30:00,0.2702
1022,2026-01-08 01:00:00,0.2459
1022,2026-01-08 01:30:00,0.2001
1022,2026-01-08 02:00:00,0.1359
1022,2026-01-08 02:30:00,0.2834
1022,2026-01-08 03:00:00,0.1833
1022,2026-01-08 03:30:00,0.1715
1022,2026-01-08 04:00:00,0.2122
1022,2026-01-08 04:30:00,0.2562
1022,2026-01-08 05:00:00,0.2759
1022,2026-01-08 05:30:00,0.1983
1022,2026-01-08 06:00:00,0.5068
1022,2026-01-08 06:30:00,0.702
1022,2026-01-08 07:00:00,0.7785
1022,2026-01-08 07:30:00,1.0296
1022,2026-01-08 08:00:00,1.0437
1022,2026-01-08 08:30:00,0.975
1022,2026-01-08 09:00:00,0.7723
1022,2026-01-08 09:30:00,0.6698
1022,2026-01-08 10:00:00,0.5121
1022,2026-01-08 10:30:00,0.3637
1022,2026-01-08 11:00:00,0.3293
1022,2026-01-08 11:30:00,0.2204
1022,2026-01-08 12:00:00,0.2037
1022,2026-01-08 12:30:00,0.1778
1022,2026-01-08 13:00:00,0.1923
1022,2026-01-08 13:30:00,0.2203
1022,2026-01-08 14:00:00,0.2435
1022,2026-01-08 14:30:00,0.2839
1022,2026-01-08 15:00:00,0.4086
1022,2026-01-08 15:30:00,0.5347
1022,2026-01-08 16:00:00,0.5255
1022,2026-01-08 16:30:00,0.8234
1022,2026-01-08 17:00:00,0.9616
1022,2026-01-08 17:30:00,1.0612
1022,2026-01-08 18:00:00,1.2425
1022,2026-01-08 18:30:00,1.3773
1022,2026-01-08 19:00:00,1.3172
1022,2026-01-08 19:30:00,1.3587
1022,2026-01-08 20:00:00,1.2853
1022,2026-01-08 20:30:00,1.0686
1022,2026-01-08 21:00:00,0.8538
1022,2026-01-08 21:30:00,0.7593
1022,2026-01-08 22:00:00,0.7
1022,2026-01-08 22:30:00,0.4239
1022,2026-01-08 23:00:00,0.3281
1022,2026-01-08 23:30:00,0.2854
1022,2026-01-09 00:00:00,0.2785
1022,2026-01-09 00:30:00,0.1174
1022,2026-01-09 01:00:00,0.2385
1022,2026-01-09 01:30:00,0.1765
1022,2026-01-09 02:00:00,0.1809
1022,2026-01-09 02:30:00,0.1499
1022,2026-01-09 03:00:00,0.1891
1022,2026-01-09 03:30:00,0.156
1022,2026-01-09 04:00:00,0.1875
1022,2026-01-09 04:30:00,0.1141
1022,2026-01-09 05:00:00,0.1976
1022,2026-01-09 05:30:00,0.3845
1022,2026-01-09 06:00:00,0.5574
1022,2026-01-09 06:30:00,0.8173
1022,2026-01-09 07:00:00,0.8693
1022,2026-01-09 07:30:00,0.9258
1022,2026-01-09 08:00:00,0.9008
1022,2026-01-09 08:30:00,0.9785
1022,2026-01-09 09:00:00,0.7504
1022,2026-01-09 09:30:00,0.6155
1022,2026-01-09 10:00:00,0.5387
1022,2026-01-09 10:30:00,0.3825
1022,2026-01-09 11:00:00,0.2383
1022,2026-01-09 11:30:00,0.1532
1022,2026-01-09 12:00:00,0.2279
1022,2026-01-09 12:30:00,0.228
1022,2026-01-09 13:00:00,0.2901
1022,2026-01-09 13:30:00,0.1032
1022,2026-01-09 14:00:00,0.2587
1022,2026-01-09 14:30:00,0.3413
1022,2026-01-09 15:00:00,0.3414
1022,2026-01-09 15:30:00,0.3797
1022,2026-01-09 16:00:00,0.5433
1022,2026-01-09 16:30:00,0.7513
1022,2026-01-09 17:00:00,0.9035
1022,2026-01-09 17:30:00,1.121
1022,2026-01-09 18:00:00,1.323
1022,2026-01-09 18:30:00,1.3431
1022,2026-01-09 19:00:00,1.461
1022,2026-01-09 19:30:00,1.3573
1022,2026-01-09 20:00:00,1.2759
1022,2026-01-09 20:30:00,1.1
1022,2026-01-09 21:00:00,0.9461
1022,2026-01-09 21:30:00,0.7763
1022,2026-01-09 22:00:00,0.6217
1022,2026-01-09 22:30:00,0.4597
1022,2026-01-09 23:00:00,0.1959
1022,2026-01-09 23:30:00,0.3252
1022,2026-01-10 00:00:00,0.1015
1022,2026-01-10 00:30:00,0.1697
1022,2026-01-10 01:00:00,0.0804
1022,2026-01-10 01:30:00,0.2849
1022,2026-01-10 02:00:00,0.221
1022,2026-01-10 02:30:00,0.1841
1022,2026-01-10 03:00:00,0.2725
1022,2026-01-10 03:30:00,0.2317
1022,2026-01-10 04:00:00,0.2209
1022,2026-01-10 04:30:00,0.2572
1022,2026-01-10 05:00:00,0.2652
1022,2026-01-10 05:30:00,0.3057
1022,2026-01-10 06:00:00,0.5423
1022,2026-01-10 06:30:00,0.6523
1022,2026-01-10 07:00:00,0.7351
1022,2026-01-10 07:30:00,0.9769
1022,2026-01-10 08:00:00,1.002
1022,2026-01-10 08:30:00,1.0365
1022,2026-01-10 09:00:00,0.8365
1022,2026-01-10 09:30:00,0.5968
1022,2026-01-10 10:00:00,0.4048
1022,2026-01-10 10:30:00,0.431
1022,2026-01-10 11:00:00,0.2815
1022,2026-01-10 11:30:00,0.1952
1022,2026-01-10 12:00:00,0.1813
1022,2026-01-10 12:30:00,0.2761
1022,2026-01-10 13:00:00,0.2385
1022,2026-01-10 13:30:00,0.2826
1022,2026-01-10 14:00:00,0.2651
1022,2026-01-10 14:30:00,0.2537
1022,2026-01-10 15:00:00,0.4517
1022,2026-01-10 15:30:00,0.44
1022,2026-01-10 16:00:00,0.6298
1022,2026-01-10 16:30:00,0.8036
1022,2026-01-10 17:00:00,0.9282
1022,2026-01-10 17:30:00,1.0501
1022,2026-01-10 18:00:00,1.2251
1022,2026-01-10 18:30:00,1.3969
1022,2026-01-10 19:00:00,1.4267
1022,2026-01-10 19:30:00,1.4281
1022,2026-01-10 20:00:00,1.316
1022,2026-01-10 20:30:00,1.0582
1022,2026-01-10 21:00:00,1.0
1022,2026-01-10 21:30:00,0.6981
1022,2026-01-10 22:00:00,0.6193
1022,2026-01-10 22:30:00,0.5806
1022,2026-01-10 23:00:00,0.378
1022,2026-01-10 23:30:00,0.2065
1022,2026-01-11 00:00:00,0.1837
1022,2026-01-11 00:30:00,0.3087
1022,2026-01-11 01:00:00,0.1896
1022,2026-01-11 01:30:00,0.2664
1022,2026-01-11 02:00:00,0.1523
1022,2026-01-11 02:30:00,0.1826
1022,2026-01-11 03:00:00,0.1908
1022,2026-01-11 03:30:00,0.3026
1022,2026-01-11 04:00:00,0.1994
1022,2026-01-11 04:30:00,0.1431
1022,2026-01-11 05:00:00,0.4034
1022,2026-01-11 05:30:00,0.3791
1022,2026-01-11 06:00:00,0.527
1022,2026-01-11 06:30:00,0.5755
1022,2026-01-11 07:00:00,0.8359
1022,2026-01-11 07:30:00,0.9525
1022,2026-01-11 08:00:00,0.9517
1022,2026-01-11 08:30:00,0.9849
1022,2026-01-11 09:00:00,0.7377
1022,2026-01-11 09:30:00,0.6072
1022,2026-01-11 10:00:00,0.5549
1022,2026-01-11 10:30:00,0.3315
1022,2026-01-11 11:00:00,0.2601
1022,2026-01-11 11:30:00,0.243
1022,2026-01-11 12:00:00,0.1987
1022,2026-01-11 12:30:00,0.2457
1022,2026-01-11 13:00:00,0.2237
1022,2026-01-11 13:30:00,0.1524
1022,2026-01-11 14:00:00,0.2161
1022,2026-01-11 14:30:00,0.2533
1022,2026-01-11 15:00:00,0.3392
1022,2026-01-11 15:30:00,0.4651
1022,2026-01-11 16:00:00,0.6049
1022,2026-01-11 16:30:00,0.631
1022,2026-01-11 17:00:00,0.9791
1022,2026-01-11 17:30:00,1.1013
1022,2026-01-11 18:00:00,1.203
1022,2026-01-11 18:30:00,1.4107
1022,2026-01-11 19:00:00,1.2947
1022,2026-01-11 19:30:00,1.2843
1022,2026-01-11 20:00:00,1.3655
1022,2026-01-11 20:30:00,1.1131
1022,2026-01-11 21:00:00,0.891
1022,2026-01-11 21:30:00,0.7548
1022,2026-01-11 22:00:00,0.5805
1022,2026-01-11 22:30:00,0.4613
1022,2026-01-11 23:00:00,0.3869
1022,2026-01-11 23:30:00,0.2856
1022,2026-01-12 00:00:00,0.2177
1022,2026-01-12 00:30:00,0.1921
1022,2026-01-12 01:00:00,0.159
1022,2026-01-12 01:30:00,0.1447
1022,2026-01-12 02:00:00,0.2661
1022,2026-01-12 02:30:00,0.2328
1022,2026-01-12 03:00:00,0.2534
1022,2026-01-12 03:30:00,0.2053
1022,2026-01-12 04:00:00,0.2259
1022,2026-01-12 04:30:00,0.2285
1022,2026-01-12 05:00:00,0.3422
1022,2026-01-12 05:30:00,0.3504
1022,2026-01-12 06:00:00,0.4451
1022,2026-01-12 06:30:00,0.6819
1022,2026-01-12 07:00:00,0.8154
1022,2026-01-12 07:30:00,0.964
1022,2026-01-12 08:00:00,1.0356
1022,2026-01-12 08:30:00,0.9226
1022,2026-01-12 09:00:00,0.8121
1022,2026-01-12 09:30:00,0.6403
1022,2026-01-12 10:00:00,0.5587
1022,2026-01-12 10:30:00,0.3685
1022,2026-01-12 11:00:00,0.2925
1022,2026-01-12 11:30:00,0.1807
1022,2026-01-12 12:00:00,0.2538
1022,2026-01-12 12:30:00,0.2326
1022,2026-01-12 13:00:00,0.1731
1022,2026-01-12 13:30:00,0.3239
1022,2026-01-12 14:00:00,0.2697
1022,2026-01-12 14:30:00,0.2643
1022,2026-01-12 15:00:00,0.3623
1022,2026-01-12 15:30:00,0.4411
1022,2026-01-12 16:00:00,0.6668
1022,2026-01-12 16:30:00,0.7961
1022,2026-01-12 17:00:00,0.9505
1022,2026-01-12 17:30:00,1.1916
1022,2026-01-12 18:00:00,1.2071
1022,2026-01-12 18:30:00,1.4019
1022,2026-01-12 19:00:00,1.4274
1022,2026-01-12 19:30:00,1.3516
1022,2026-01-12 20:00:00,1.2477
1022,2026-01-12 20:30:00,1.152
1022,2026-01-12 21:00:00,0.9703
1022,2026-01-12 21:30:00,0.6783
1022,2026-01-12 22:00:00,0.6804
1022,2026-01-12 22:30:00,0.5167
1022,2026-01-12 23:00:00,0.3483
1022,2026-01-12 23:30:00,0.2559
1022,2026-01-13 00:00:00,0.2555
1022,2026-01-13 00:30:00,0.2248
1022,2026-01-13 01:00:00,0.2358
1022,2026-01-13 01:30:00,0.2286
1022,2026-01-13 02:00:00,0.2608
1022,2026-01-13 02:30:00,0.2432
1022,2026-01-13 03:00:00,0.1749
1022,2026-01-13 03:30:00,0.1754
1022,2026-01-13 04:00:00,0.2325
1022,2026-01-13 04:30:00,0.3519
1022,2026-01-13 05:00:00,0.2768
1022,2026-01-13 05:30:00,0.3858
1022,2026-01-13 06:00:00,0.539
1022,2026-01-13 06:30:00,0.6349
1022,2026-01-13 07:00:00,0.8629
1022,2026-01-13 07:30:00,0.9522
1022,2026-01-13 08:00:00,1.0625
1022,2026-01-13 08:30:00,0.9043
1022,2026-01-13 09:00:00,0.9387
1022,2026-01-13 09:30:00,0.6402
1022,2026-01-13 10:00:00,0.5204
1022,2026-01-13 10:30:00,0.3681
1022,2026-01-13 11:00:00,0.2308
1022,2026-01-13 11:30:00,0.2801
1022,2026-01-13 12:00:00,0.2041
1022,2026-01-13 12:30:00,0.2375
1022,2026-01-13 13:00:00,0.1746
1022,2026-01-13 13:30:00,0.2148
1022,2026-01-13 14:00:00,0.2381
1022,2026-01-13 14:30:00,0.323
1022,2026-01-13 15:00:00,0.3778
1022,2026-01-13 15:30:00,0.4507
1022,2026-01-13 16:00:00,0.5711
1022,2026-01-13 16:30:00,0.7651
1022,2026-01-13 17:00:00,0.9377
1022,2026-01-13 17:30:00,1.1123
1022,2026-01-13 18:00:00,1.3575
1022,2026-01-13 18:30:00,1.3907
1022,2026-01-13 19:00:00,1.4962
1022,2026-01-13 19:30:00,1.3596
1022,2026-01-13 20:00:00,1.2566
1022,2026-01-13 20:30:00,1.0805
1022,2026-01-13 21:00:00,0.9429
1022,2026-01-13 21:30:00,0.7331
1022,2026-01-13 22:00:00,0.5662
1022,2026-01-13 22:30:00,0.3645
1022,2026-01-13 23:00:00,0.4357
1022,2026-01-13 23:30:00,0.2763
1022,2026-01-14 00:00:00,0.2737
1022,2026-01-14 00:30:00,0.1952
1022,2026-01-14 01:00:00,0.2322
1022,2026-01-14 01:30:00,0.2037
1022,2026-01-14 02:00:00,0.2208
1022,2026-01-14 02:30:00,0.15
1022,2026-01-14 03:00:00,0.2607
1022,2026-01-14 03:30:00,0.1867
1022,2026-01-14 04:00:00,0.2609
1022,2026-01-14 04:30:00,0.1644
1022,2026-01-14 05:00:00,0.2466
1022,2026-01-14 05:30:00,0.3863
1022,2026-01-14 06:00:00,0.4861
1022,2026-01-14 06:30:00,0.6787
1022,2026-01-14 07:00:00,0.8334
1022,2026-01-14 07:30:00,1.0429
1022,2026-01-14 08:00:00,1.027
1022,2026-01-14 08:30:00,0.9299
1022,2026-01-14 09:00:00,0.8034
1022,2026-01-14 09:30:00,0.716
1022,2026-01-14 10:00:00,0.4179
1022,2026-01-14 10:30:00,0.3958
1022,2026-01-14 11:00:00,0.2289
1022,2026-01-14 11:30:00,0.2939
1022,2026-01-14 12:00:00,0.1957
1022,2026-01-14 12:30:00,0.2375
1022,2026-01-14 13:00:00,0.2167
1022,2026-01-14 13:30:00,0.1584
1022,2026-01-14 14:00:00,0.2848
1022,2026-01-14 14:30:00,0.2594
1022,2026-01-14 15:00:00,0.4025
1022,2026-01-14 15:30:00,0.4094
1022,2026-01-14 16:00:00,0.6017
1022,2026-01-14 16:30:00,0.7514
1022,2026-01-14 17:00:00,0.8977
1022,2026-01-14 17:30:00,1.1748
1022,2026-01-14 18:00:00,1.2607
1022,2026-01-14 18:30:00,1.342
1022,2026-01-14 19:00:00,1.4149
1022,2026-01-14 19:30:00,1.2903
1022,2026-01-14 20:00:00,1.3816
1022,2026-01-14 20:30:00,1.0515
1022,2026-01-14 21:00:00,0.9554
1022,2026-01-14 21:30:00,0.7525
1022,2026-01-14 22:00:00,0.6486
1022,2026-01-14 22:30:00,0.4684
1022,2026-01-14 23:00:00,0.3305
1022,2026-01-14 23:30:00,0.2026
1023,2026-01-01 00:00:00,0.1605
1023,2026-01-01 00:30:00,0.1272
1023,2026-01-01 01:00:00,0.2739
1023,2026-01-01 01:30:00,0.2908
1023,2026-01-01 02:00:00,0.13
1023,2026-01-01 02:30:00,0.265
1023,2026-01-01 03:00:00,0.2491
1023,2026-01-01 03:30:00,0.1266
1023,2026-01-01 04:00:00,0.1951
1023,2026-01-01 04:30:00,0.2084
1023,2026-01-01 05:00:00,0.3217
1023,2026-01-01 05:30:00,0.3063
1023,2026-01-01 06:00:00,0.4894
1023,2026-01-01 06:30:00,0.6215
1023,2026-01-01 07:00:00,0.8467
1023,2026-01-01 07:30:00,0.9407
1023,2026-01-01 08:00:00,0.9732
1023,2026-01-01 08:30:00,0.9409
1023,2026-01-01 09:00:00,0.9248
1023,2026-01-01 09:30:00,0.635
1023,2026-01-01 10:00:00,0.4423
1023,2026-01-01 10:30:00,0.397
1023,2026-01-01 11:00:00,0.2775
1023,2026-01-01 11:30:00,0.1677
1023,2026-01-01 12:00:00,0.3289
1023,2026-01-01 12:30:00,0.1935
1023,2026-01-01 13:00:00,0.196
1023,2026-01-01 13:30:00,0.2358
1023,2026-01-01 14:00:00,0.3393
1023,2026-01-01 14:30:00,0.2115
1023,2026-01-01 15:00:00,0.3762
1023,2026-01-01 15:30:00,0.5639
1023,2026-01-01 16:00:00,0.596
1023,2026-01-01 16:30:00,0.6876
1023,2026-01-01 17:00:00,0.8969
1023,2026-01-01 17:30:00,1.1162
1023,2026-01-01 18:00:00,1.3255
1023,2026-01-01 18:30:00,1.3461
1023,2026-01-01 19:00:00,1.4413
1023,2026-01-01 19:30:00,1.2913
1023,2026-01-01 20:00:00,1.1868
1023,2026-01-01 20:30:00,1.0817
1023,2026-01-01 21:00:00,0.9997
1023,2026-01-01 21:30:00,0.7528
1023,2026-01-01 22:00:00,0.6041
1023,2026-01-01 22:30:00,0.4734
1023,2026-01-01 23:00:00,0.4179
1023,2026-01-01 23:30:00,0.265
1023,2026-01-02 00:00:00,0.2344
1023,2026-01-02 00:30:00,0.1585
1023,2026-01-02 01:00:00,0.2992
1023,2026-01-02 01:30:00,0.16
1023,2026-01-02 02:00:00,0.156
1023,2026-01-02 02:30:00,0.2279
1023,2026-01-02 03:00:00,0.2055
1023,2026-01-02 03:30:00,0.2214
1023,2026-01-02 04:00:00,0.226
1023,2026-01-02 04:30:00,0.1829
1023,2026-01-02 05:00:00,0.365
1023,2026-01-02 05:30:00,0.4124
1023,2026-01-02 06:00:00,0.5623
1023,2026-01-02 06:30:00,0.6294
1023,2026-01-02 07:00:00,0.8439
1023,2026-01-02 07:30:00,0.9614
1023,2026-01-02 08:00:00,1.0564
1023,2026-01-02 08:30:00,1.0095
1023,2026-01-02 09:00:00,0.8327
1023,2026-01-02 09:30:00,0.5799
1023,2026-01-02 10:00:00,0.5833
1023,2026-01-02 10:30:00,0.3956
1023,2026-01-02 11:00:00,0.2543
1023,2026-01-02 11:30:00,0.2588
1023,2026-01-02 12:00:00,0.1417
1023,2026-01-02 12:30:00,0.2639
1023,2026-01-02 13:00:00,0.1413
1023,2026-01-02 13:30:00,0.2167
